Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),year,quarter,month,day,hour,minute,weekdays,Engagement Ratio,CTR,Reactions Ratio,Comments Ratio,Shares Ratio,Likes Ratio,Average Engagement Rate,Organic Impression Share,Post Length,Interaction Diversity,sum_of_reactions_comments_shares_per_engagement,Engagements_Class
2018-02-23 12:04:00,6372757858089521152,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6372757857993048064,join us smwlagos discuss money moves social age click httpschedcodux book seat smwsibtcsession,9.0,9.0,177.78,16.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,23,12,4,4,1.7777777777777777,0.0,0.9375,0.0,0.0625,0.9375,50.445514845230576,1.3120529999435818e-06,94,1.0,1.0,-1
2018-02-23 13:00:00,6372771852451934208,LinkedIn,Post,Link,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6372771852355465216,happentolife join million forwardlooking professionals happentolife right pension plan information call email pensionsolutionstanbicibtc click httpbitlyceisap watch,13.0,13.0,100.0,13.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,23,13,0,4,1.0,0.0,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.8461538461538461,50.445514845230576,1.8951876665851736e-06,164,1.0,1.0,-1
2018-02-23 15:30:00,6372809598428069888,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6372809598323212288,call africa home join us walk pathway towards economic recovery sustained growth west africa investors conference feb mar,15.0,15.0,180.0,27.0,23.0,23.0,3.0,1.0,0.0,0.0,0.0,2018,1,2,23,15,30,4,1.8,0.0,0.8518518518518519,0.1111111111111111,0.037037037037037035,0.8518518518518519,50.445514845230576,2.1867549999059694e-06,121,1.0,1.0,-1
2018-02-23 17:30:00,6372839788881465344,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6372839788768219137,thankstosocialmedia find old friends schoolmates stay connected smwlagos,7.0,7.0,157.14,11.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,23,17,30,4,1.5714285714285714,0.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.8181818181818182,50.445514845230576,1.0204856666227857e-06,72,1.0,1.0,0
2018-02-24 14:00:00,6373149318689411072,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373149318588755969,jambtip adequate rest helps improve understanding focus,7.0,7.0,314.29,22.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,24,14,0,5,3.142857142857143,0.0,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.9090909090909091,50.445514845230576,1.0204856666227857e-06,55,1.0,1.0,-1
2018-02-24 14:00:00,6373149351253987328,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373149351136542720,thankstosocialmedia start careerbusiness next customer may timeline smwlagos,7.0,7.0,100.0,7.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,24,14,0,5,1.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,50.445514845230576,1.0204856666227857e-06,76,1.0,1.0,0
2018-02-25 14:00:00,6373511716298387456,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373511716101255169,subscribe ease platforms dont miss favourite program pay dstvgotv subscription payment platform,7.0,7.0,114.29,8.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,25,14,0,6,1.1428571428571428,0.0,0.875,0.0,0.125,0.875,50.445514845230576,1.0204856666227857e-06,95,1.0,1.0,0
2018-02-25 19:00:00,6373587229511610368,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373587229285105664,thankstosocialmedia learn likeminded people stay connected smwlagos,7.0,7.0,157.14,11.0,8.0,8.0,1.0,2.0,0.0,0.0,0.0,2018,1,2,25,19,0,6,1.5714285714285714,0.0,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.7272727272727273,50.445514845230576,1.0204856666227857e-06,67,1.0,1.0,0
2018-02-26 07:45:00,6373779717111234560,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373779716981215233,termoftheday defragment reorganize files computers hard disk help improve performance maximize disk space,12.0,12.0,141.67,17.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,26,7,45,0,1.4166666666666667,0.0,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.8823529411764706,50.445514845230576,1.7494039999247757e-06,105,1.0,1.0,-1
2018-02-26 11:28:00,6373835853004886017,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373835852941971456,speaker sharing tips making content sticky memorable defining target audience telling stories sharing content resonates audience smwlagos,4.0,4.0,350.0,14.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,26,11,28,0,3.5,0.0,0.9285714285714286,0.0,0.07142857142857142,0.9285714285714286,50.445514845230576,5.831346666415919e-07,137,1.0,1.0,-1
2018-02-26 14:33:00,6373882453026750464,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373882452938674176,panel discussion titled effect change content produce lala akindojuactress marcel mbamalueditor guardian ng femi bakre ceo kraks tv share content movies news comedy effect change society,8.0,8.0,100.0,8.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,26,14,33,0,1.0,0.0,0.875,0.0,0.125,0.875,50.445514845230576,1.1662693332831839e-06,186,1.0,1.0,0
2018-02-26 14:55:00,6373888064351191040,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373888064221167616,stop booth smwlagos take minaccountchallenge win prize game,6.0,6.0,166.67,10.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,26,14,55,0,1.6666666666666667,0.0,0.8,0.1,0.1,0.8,50.445514845230576,8.747019999623878e-07,59,1.0,1.0,0
2018-02-26 16:02:00,6373904800198774784,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6373904800039399424,thefisayo first minaccountchallenge winner congratulations,7.0,7.0,357.14,25.0,23.0,23.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,26,16,2,0,3.5714285714285716,0.0,0.92,0.04,0.04,0.92,50.445514845230576,1.0204856666227857e-06,58,1.0,1.0,-1
2018-02-27 09:47:00,6374172981068910592,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374172980947283968,day live smwlagos stop booth see win minaccountchallenge could drop say hi,15.0,15.0,100.0,15.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,27,9,47,1,1.0,0.0,0.9333333333333333,0.0,0.06666666666666667,0.9333333333333333,50.445514845230576,2.1867549999059694e-06,74,1.0,1.0,-1
2018-02-27 10:26:00,6374182618849689601,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374182618778390528,jambtip determine youre focused study times,9.0,9.0,55.56,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,27,10,26,1,0.5555555555555556,0.0,0.8,0.0,0.2,0.8,50.445514845230576,1.3120529999435818e-06,43,1.0,1.0,0
2018-02-27 10:42:00,6374186866962415616,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374186866945650688,session destination next making lagos innovation capital africa ao introduces lagos innovates audience smwlagos,41.0,41.0,19.51,8.0,4.0,4.0,2.0,1.0,2.44,1.0,1.0,2018,1,2,27,10,42,1,0.1951219512195122,0.05951219512195122,0.5,0.25,0.125,0.5,50.445514845230576,5.9771303330763165e-06,111,0.875,0.875,0
2018-02-27 10:47:00,6374188085143498752,LinkedIn,Post,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374188084963135488,join akin oyebode executive secretary lsetf lagosinnovates program discussing help bring awareness tech community opportunities lagos innovates smwlagos smwlagosinnovates,12.0,12.0,58.33,7.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,2018,1,2,27,10,47,1,0.5833333333333334,0.0,0.7142857142857143,0.0,0.2857142857142857,0.7142857142857143,50.445514845230576,1.7494039999247757e-06,170,1.0,1.0,0
2018-02-27 10:51:00,6374189014882275329,LinkedIn,Post,Text,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374189014869692416,lagos state developed comparism rest africa weve facilities helps support young startups temite,9.0,9.0,66.67,6.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2018,1,2,27,10,51,1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,50.445514845230576,1.3120529999435818e-06,95,1.0,1.0,0
2018-02-27 10:54:00,6374189736675856384,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374189736562610176,panel temi giwa founder ceo life bank nigeria oluyomi ojo founder printivo olumide soyombo cofounder bluechip technologies leadpath mr toba otunsanya dg office transformation creativity innovation smwlagos,7.0,7.0,228.57,16.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,27,10,54,1,2.2857142857142856,0.0,0.9375,0.0,0.0625,0.9375,50.445514845230576,1.0204856666227857e-06,205,1.0,1.0,-1
2018-02-27 11:01:00,6374191657457369089,LinkedIn,Post,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374191656954064896,government recognized fact innovation creativity important development economy hence citizens gate app platform developed help bring governance closer people smwlagos smwlagosinnovation stanbicibtc,10.0,10.0,60.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,27,11,1,1,0.6,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,50.445514845230576,1.4578366666039797e-06,197,1.0,1.0,0
2018-02-27 12:36:00,6374215406378381314,LinkedIn,Post,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6374215406290292736,guess booth henryenyinnaya taking minaccountchallange smwlagos stanbicibtc,18.0,18.0,77.78,14.0,12.0,12.0,0.0,1.0,5.56,1.0,1.0,2018,1,2,27,12,36,1,0.7777777777777778,0.3088888888888889,0.8571428571428571,0.0,0.07142857142857142,0.8571428571428571,50.445514845230576,2.6241059998871635e-06,74,0.9285714285714286,0.9285714285714286,-1
2018-02-28 09:11:00,6374526186139291648,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374526185963126784,day smwlagos start day meditation relaxing view beach,11.0,11.0,54.55,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,9,11,2,0.5454545454545454,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,50.445514845230576,1.6036203332643776e-06,53,1.0,1.0,0
2018-02-28 09:41:00,6374533875867193344,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374533875808460800,join gbemi olagbegi olateru tẹjú ajani bizzle osikoya innovation stage discuss turn likes dollars smwlagos,9.0,9.0,66.67,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,9,41,2,0.6666666666666666,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,50.445514845230576,1.3120529999435818e-06,106,1.0,1.0,0
2018-02-28 09:52:00,6374536593461608448,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374536593449025536,small business owners entrepreneurs make money social media consistent engaging followers consistency key smwlagos,36.0,36.0,16.67,6.0,4.0,4.0,0.0,1.0,2.78,1.0,1.0,2018,1,2,28,9,52,2,0.16666666666666666,0.07722222222222222,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,50.445514845230576,5.248211999774327e-06,114,0.8333333333333334,0.8333333333333334,0
2018-02-28 10:55:00,6374552305458606080,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374552305399885824,bayo adedeji shares retail finding opportunity going giving value also future buying selling gradually becoming cashless contactless leverage technology smwlagos smwsellafrica,9.0,9.0,33.33,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,10,55,2,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,50.445514845230576,1.3120529999435818e-06,175,1.0,1.0,0
2018-02-28 11:24:00,6374559615841071104,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374559615723626497,social media able cut lot cost allowing small businesses sell without physical stores take advantage social bring closer target audience reviews influencer marketing sharing story using data analytics promotions future selling africa new customers new locations smwlagos smwsellafrica,11.0,11.0,100.0,11.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,2018,1,2,28,11,24,2,1.0,0.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.8181818181818182,50.445514845230576,1.6036203332643776e-06,284,1.0,1.0,0
2018-02-28 14:14:00,6374602444529332224,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374602444399308800,happening show money making subscription revenue models work african media youre going use subscription model need find makes different dish contents followers willing pay panelists include jjc skills shola akinbade paystacks linda ochugbua business day,18.0,18.0,16.67,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,14,14,2,0.16666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,50.445514845230576,2.6241059998871635e-06,253,1.0,1.0,0
2018-02-28 14:18:00,6374603452638687232,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374603452538032128,pop lounge smwlagos take minaccountchallenge see win theres another surprise waiting come,15.0,15.0,20.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,14,18,2,0.2,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,50.445514845230576,2.1867549999059694e-06,89,1.0,1.0,0
2018-02-28 14:19:00,6374603734294589440,LinkedIn,Post,Text,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374603734277816320,get new subscribers online platform tips shared include active social media giving snippets get gain subscribe loyalty programs events making feel like part family providing excellent customer service experience smwlagos,35.0,35.0,8.57,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,14,19,2,0.08571428571428572,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,50.445514845230576,5.102428333113929e-06,220,1.0,1.0,0
2018-02-28 15:55:00,6374627939371311104,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374627939295821824,interactive session titled building lasting customer relationships within communities tola obi lillian williams share tips manage interact social media communities include emotive interactive emphatic responsive personal polite towards online community smwlagos smw smetips,10.0,10.0,70.0,7.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,15,55,2,0.7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,50.445514845230576,1.4578366666039797e-06,273,1.0,1.0,0
2018-02-28 17:36:00,6374653353896529921,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374653353833623552,ceyinka sanni giving opening speech west african investors conference,32.0,32.0,81.25,26.0,25.0,25.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,17,36,2,0.8125,0.0,0.9615384615384616,0.0,0.038461538461538464,0.9615384615384616,50.445514845230576,4.6650773331327354e-06,69,1.0,1.0,-1
2018-02-28 17:44:00,6374655427367485440,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374655427187134464,leo stan ekeh sharing thoughts experiences investing running business nigeria,12.0,12.0,50.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,17,44,2,0.5,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,50.445514845230576,1.7494039999247757e-06,77,1.0,1.0,0
2018-02-28 17:46:00,6374655773657616384,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374655773544370176,every business element risk must anticipate prepared future leo stan ekeh,9.0,9.0,44.44,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,17,46,2,0.4444444444444444,0.0,0.75,0.0,0.25,0.75,50.445514845230576,1.3120529999435818e-06,73,1.0,1.0,0
2018-02-28 18:38:00,6374668950361423872,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374668950298513409,bismarck rewane sharing statistics nigerian business climate sbwaic,9.0,9.0,66.67,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,18,38,2,0.6666666666666666,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,50.445514845230576,1.3120529999435818e-06,67,1.0,1.0,0
2018-02-28 18:44:00,6374670407236141056,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374670406867042304,one things affect nigerian economy deadlock legislative executive arms bismarck rewane sbwaic,10.0,10.0,40.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,18,44,2,0.4,0.0,0.75,0.0,0.25,0.75,50.445514845230576,1.4578366666039797e-06,93,1.0,1.0,0
2018-02-28 18:49:00,6374671819978391552,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374671819881926656,trends watch gdp growth oil revenue bn oil price pb bp exchange rate stable downside certain things happen money supply growth inflation rate sbwaic,10.0,10.0,80.0,8.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,18,49,2,0.8,0.0,0.875,0.0,0.125,0.875,50.445514845230576,1.4578366666039797e-06,148,1.0,1.0,0
2018-02-28 18:55:00,6374673319983136768,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374673319903449089,growth recovery continue top employers labour agriculture construction education trade transportation sbwaic,14.0,14.0,42.86,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,18,55,2,0.42857142857142855,0.0,0.8333333333333334,0.0,0.16666666666666666,0.8333333333333334,50.445514845230576,2.0409713332455715e-06,108,1.0,1.0,0
2018-02-28 18:58:00,6374673974193897472,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374673971585040384,fastest growing sectors metal ores electricity gas crude petroleum gas sbwaic,16.0,16.0,56.25,9.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,18,58,2,0.5625,0.0,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,50.445514845230576,2.3325386665663677e-06,77,1.0,1.0,0
2018-02-28 19:17:00,6374678763644473344,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374678763459919872,cross section participants conference sbwaic,13.0,13.0,61.54,8.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,19,17,2,0.6153846153846154,0.0,0.875,0.0,0.125,0.875,50.445514845230576,1.8951876665851736e-06,44,1.0,1.0,0
2018-02-28 19:24:00,6374680626716569600,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374680626485870593,ce stanbic ibtc bank dr demola sogunle giving closing remarks sbwaic,13.0,13.0,100.0,13.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,2018,1,2,28,19,24,2,1.0,0.0,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,50.445514845230576,1.8951876665851736e-06,68,1.0,1.0,-1
2018-02-28 19:31:00,6374682332728741888,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374682332657434625,left right yinka sanni ce stanbic ibtc holdings bismarck rewane leo stan ekeh dr demola sogunle ce stanbic ibtc bank taking pictures sbwaic event,21.0,21.0,190.48,40.0,38.0,38.0,0.0,1.0,4.76,1.0,1.0,2018,1,2,28,19,31,2,1.9047619047619047,0.22666666666666666,0.95,0.0,0.025,0.95,50.445514845230576,3.0614569998683572e-06,145,0.975,0.975,-1
2018-03-01 10:34:00,6374909551053012992,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6374909550998491136,set join us morning discuss financial servicing social age smwlagos smwsibtcsession,17.0,17.0,11.76,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2018,1,3,1,10,34,3,0.11764705882352941,0.0,0.5,0.0,0.5,0.5,50.445514845230576,2.4783223332267656e-06,83,1.0,1.0,0
